Index,Hz,Amp
3039,4405.289000,9.308078
3040,4406.738000,8.993615
3041,4408.188000,8.847660
3042,4409.638000,9.683802
3043,4411.087000,9.986790
3044,4412.537000,9.911449
3045,4413.986000,9.937361
3046,4415.436000,9.515813
3047,4416.885000,9.821362
3048,4418.335000,9.427711
3049,4419.785000,9.897625
3050,4421.234000,9.943957
3051,4422.684000,10.317020
3052,4424.133000,10.178510
3053,4425.583000,10.115740
3054,4427.033000,9.410297
3055,4428.482000,9.687885
3056,4429.932000,10.141380
3057,4431.381000,10.645700
3058,4432.831000,11.537070
3059,4434.280000,12.006210
3060,4435.730000,12.083720
3061,4437.180000,11.755660
3062,4438.629000,11.850650
3063,4440.079000,12.128210
3064,4441.528000,12.382500
3065,4442.978000,12.231490
3066,4444.428000,11.975050
3067,4445.877000,11.609660
3068,4447.327000,11.050630
3069,4448.776000,10.990650
3070,4450.226000,10.640070
3071,4451.675000,11.068190
3072,4453.125000,10.857510
3073,4454.575000,11.635140
3074,4456.024000,11.947710
3075,4457.474000,12.137730
3076,4458.923000,12.125900
3077,4460.373000,11.916920
3078,4461.823000,11.298820
3079,4463.272000,10.400240
3080,4464.722000,10.165840
3081,4466.171000,9.486320
3082,4467.621000,9.191680
3083,4469.070000,10.399040
3084,4470.520000,11.037410
3085,4471.970000,11.934860
3086,4473.419000,12.380670
3087,4474.869000,12.218760
3088,4476.318000,12.453810
3089,4477.768000,11.903790
3090,4479.218000,11.854680
3091,4480.667000,11.357450
3092,4482.117000,10.785440
3093,4483.566000,9.409365
3094,4485.016000,8.463407
3095,4486.465000,8.025758
3096,4487.915000,7.124488
3097,4489.365000,6.829645
3098,4490.814000,6.815279
3099,4492.264000,8.260554
3100,4493.713000,8.511622
3101,4495.163000,8.420046
3102,4496.613000,8.304074
3103,4498.062000,8.012438
3104,4499.512000,8.016922
3105,4500.961000,8.235257
3106,4502.411000,8.712340
3107,4503.860000,9.190492
3108,4505.310000,10.011580
3109,4506.760000,10.251000
3110,4508.209000,10.457420
3111,4509.659000,10.486470
3112,4511.108000,11.182880
3113,4512.558000,12.401000
3114,4514.008000,13.373810
3115,4515.457000,14.200600
3116,4516.907000,14.718640
3117,4518.356000,14.672300
3118,4519.806000,14.528060
3119,4521.255000,13.630830
3120,4522.705000,13.438990
3121,4524.155000,13.321000
3122,4525.604000,13.565300
3123,4527.054000,13.796820
3124,4528.503000,14.215700
3125,4529.953000,14.670890
3126,4531.403000,14.503720
3127,4532.852000,14.250110
3128,4534.302000,13.962050
3129,4535.751000,13.434320
3130,4537.201000,13.317940
3131,4538.650000,13.269520
3132,4540.100000,13.169560
3133,4541.550000,12.725560
3134,4543.000000,11.804660
3135,4544.449000,11.425160
3136,4545.898000,11.827610
3137,4547.348000,12.726720
3138,4548.798000,12.978510
3139,4550.247000,12.685860
3140,4551.697000,12.009200
3141,4553.146000,12.148320
3142,4554.596000,12.382670
3143,4556.045000,11.755570
3144,4557.495000,11.088240
3145,4558.945000,10.755210
3146,4560.395000,10.332940
3147,4561.844000,10.302040
3148,4563.293000,10.925440
3149,4564.743000,11.215000
3150,4566.193000,10.819200
3151,4567.642000,10.134950
3152,4569.092000,9.510069
3153,4570.542000,8.499549
3154,4571.991000,7.660972
3155,4573.440000,7.398537
3156,4574.890000,6.776200
3157,4576.340000,6.954285
3158,4577.790000,6.585948
3159,4579.239000,7.237196
3160,4580.688000,7.223722
3161,4582.138000,7.928751
3162,4583.588000,8.288074
3163,4585.037000,8.290252
3164,4586.487000,7.880039
3165,4587.937000,7.987735
3166,4589.386000,7.933604
3167,4590.835000,7.512687
3168,4592.285000,7.210238
3169,4593.735000,7.351882
3170,4595.185000,7.594357
3171,4596.634000,8.265100
3172,4598.083000,8.418352
3173,4599.533000,8.597941
3174,4600.983000,8.667950
3175,4602.432000,9.417191
3176,4603.882000,9.232543
3177,4605.332000,8.518530
3178,4606.781000,7.895285
3179,4608.230000,7.223501
3180,4609.680000,6.305513
3181,4611.130000,6.421693
3182,4612.580000,6.977508
3183,4614.029000,7.638726
3184,4615.479000,8.408648
3185,4616.928000,9.253123
3186,4618.378000,10.512250
3187,4619.827000,11.817000
3188,4621.277000,11.893180
3189,4622.727000,11.200810
3190,4624.176000,10.134350
3191,4625.625000,8.935299
3192,4627.075000,9.268704
3193,4628.525000,10.673070
3194,4629.975000,12.898760
3195,4631.424000,14.343110
3196,4632.874000,15.093150
3197,4634.323000,15.462600
3198,4635.773000,15.774630
3199,4637.222000,15.295820
3200,4638.672000,14.461830
3201,4640.122000,14.724250
3202,4641.571000,15.268990
3203,4643.021000,15.821630
3204,4644.470000,16.807370
3205,4645.920000,16.967240
3206,4647.370000,16.951980
3207,4648.819000,16.524180
3208,4650.269000,16.863040
3209,4651.718000,17.400630
3210,4653.168000,17.749230
3211,4654.617000,17.826220
3212,4656.067000,17.371210
3213,4657.517000,17.546590
3214,4658.966000,17.136990
3215,4660.416000,17.362250
3216,4661.865000,17.586460
3217,4663.315000,17.703990
3218,4664.765000,17.204400
3219,4666.214000,16.619000
3220,4667.664000,17.168360
3221,4669.113000,17.799030
3222,4670.563000,18.429140
3223,4672.012000,18.420840
3224,4673.462000,18.198220
3225,4674.912000,18.329210
3226,4676.361000,17.775220
3227,4677.811000,16.591170
3228,4679.260000,14.696730
3229,4680.710000,13.462370
3230,4682.160000,11.839910
3231,4683.609000,11.445080
3232,4685.059000,11.126760
3233,4686.508000,10.919610
3234,4687.958000,11.525430
3235,4689.407000,11.964760
3236,4690.857000,12.602520
3237,4692.307000,12.783810
3238,4693.756000,13.173830
3239,4695.206000,13.623000
3240,4696.655000,13.986120
3241,4698.105000,13.816290
3242,4699.555000,12.593320
3243,4701.004000,11.702200
3244,4702.454000,10.795660
3245,4703.903000,10.769570
3246,4705.353000,11.302670
3247,4706.802000,12.778010
3248,4708.252000,13.465860
3249,4709.702000,14.545260
3250,4711.151000,15.459910
3251,4712.601000,15.277130
3252,4714.050000,14.654900
3253,4715.500000,14.492250
3254,4716.950000,13.794010
3255,4718.399000,12.860360
3256,4719.849000,11.846580
3257,4721.298000,12.193570
3258,4722.748000,13.156550
3259,4724.197000,13.786860
3260,4725.647000,14.089830
3261,4727.097000,13.376100
3262,4728.546000,12.579120
3263,4729.996000,11.963480
3264,4731.445000,10.939290
3265,4732.895000,10.163200
3266,4734.345000,9.426063
3267,4735.794000,9.168179
3268,4737.244000,8.720143
3269,4738.693000,8.486209
3270,4740.143000,8.111925
3271,4741.592000,8.195841
3272,4743.042000,9.363812
3273,4744.492000,10.425620
3274,4745.941000,9.876346
3275,4747.391000,9.738550
3276,4748.840000,8.964389
3277,4750.290000,8.155191
3278,4751.740000,7.765678
3279,4753.189000,8.185107
3280,4754.639000,9.271787
3281,4756.088000,10.368870
3282,4757.538000,10.580520
3283,4758.987000,10.218960
3284,4760.437000,10.815260
3285,4761.887000,10.426650
3286,4763.336000,10.088010
3287,4764.786000,10.207130
3288,4766.235000,10.622410
3289,4767.685000,10.939950
3290,4769.135000,11.022010
3291,4770.584000,10.951420
3292,4772.034000,11.082900
3293,4773.483000,12.103120
3294,4774.933000,12.622330
3295,4776.382000,12.385400
3296,4777.832000,11.742940
3297,4779.282000,11.263350
3298,4780.731000,10.599890
3299,4782.181000,9.992232
3300,4783.630000,9.884572
3301,4785.080000,10.346000
3302,4786.530000,10.794660
3303,4787.979000,11.072550
3304,4789.429000,10.847400
3305,4790.878000,9.768133
3306,4792.328000,8.992805
3307,4793.777000,8.662136
3308,4795.227000,9.175680
3309,4796.677000,9.854609
3310,4798.126000,10.975340
3311,4799.576000,11.905910
3312,4801.025000,12.428130
3313,4802.475000,12.425330
3314,4803.925000,13.244030
3315,4805.374000,13.575220
3316,4806.824000,13.726180
3317,4808.273000,12.804120
3318,4809.723000,12.081460
3319,4811.172000,11.263510
3320,4812.622000,10.136930
3321,4814.072000,8.947783
3322,4815.521000,8.080058
3323,4816.971000,7.448867
3324,4818.420000,6.643301
3325,4819.870000,6.208756
3326,4821.320000,5.627172
3327,4822.769000,5.881729
3328,4824.219000,6.891942
3329,4825.668000,8.460338
3330,4827.118000,9.527731
3331,4828.567000,10.619800
3332,4830.017000,10.803890
3333,4831.467000,10.721370
3334,4832.917000,9.565397
3335,4834.366000,8.873773
3336,4835.815000,8.531001
3337,4837.265000,8.583367
3338,4838.715000,8.923216
3339,4840.164000,9.452864
3340,4841.614000,9.683524
3341,4843.063000,9.378321
3342,4844.513000,8.695058
3343,4845.962000,8.402497
3344,4847.412000,8.499605
3345,4848.862000,8.268712
3346,4850.312000,8.012285
3347,4851.761000,7.841319
3348,4853.210000,7.382463
3349,4854.660000,7.260212
3350,4856.110000,6.782277
3351,4857.559000,6.230951
3352,4859.009000,5.583377
3353,4860.458000,5.264635
3354,4861.908000,5.044374
3355,4863.357000,5.244251
3356,4864.807000,5.767187
3357,4866.257000,6.261260
3358,4867.707000,6.717096
3359,4869.156000,5.816938
3360,4870.605000,5.453735
3361,4872.055000,5.366930
3362,4873.505000,5.240504
3363,4874.954000,5.570401
3364,4876.404000,5.269315
3365,4877.854000,5.037889
3366,4879.303000,5.102792
3367,4880.752000,5.084617
3368,4882.202000,5.285678
3369,4883.652000,5.483535
3370,4885.102000,5.627885
3371,4886.551000,5.135572
3372,4888.000000,4.927838
3373,4889.450000,5.440120
3374,4890.900000,6.035011
3375,4892.349000,6.561526
3376,4893.799000,6.146511
3377,4895.249000,5.878862
3378,4896.698000,5.063945
3379,4898.147000,4.684332
3380,4899.597000,4.287057
3381,4901.047000,4.588021
3382,4902.497000,4.493048
3383,4903.946000,5.216699
3384,4905.396000,5.706357
3385,4906.845000,6.950762
3386,4908.295000,8.037547
3387,4909.744000,8.325948
3388,4911.194000,8.345104
3389,4912.644000,8.881109
3390,4914.093000,8.930425
3391,4915.542000,8.835870
3392,4916.992000,8.175892
3393,4918.442000,7.627684
3394,4919.892000,7.116538
3395,4921.341000,6.992000
3396,4922.791000,6.510897
3397,4924.240000,6.372163
3398,4925.690000,6.677309
3399,4927.139000,6.589363
3400,4928.589000,6.768439
3401,4930.039000,6.747586
3402,4931.488000,6.502834
3403,4932.938000,6.828717
3404,4934.387000,7.155845
3405,4935.837000,7.665370
3406,4937.287000,7.447008
3407,4938.736000,8.149852
3408,4940.186000,8.414081
3409,4941.635000,8.065907
3410,4943.085000,9.307793
3411,4944.534000,9.618084
3412,4945.984000,9.580379
3413,4947.434000,9.942415
3414,4948.883000,9.842093
3415,4950.333000,10.016660
3416,4951.782000,10.105990
3417,4953.232000,10.119260
3418,4954.682000,10.044490
3419,4956.131000,9.567159
3420,4957.581000,9.100821
3421,4959.030000,9.558270
3422,4960.480000,10.012030
3423,4961.929000,9.648833
3424,4963.379000,9.261553
3425,4964.829000,8.786486
3426,4966.278000,8.506508
3427,4967.728000,9.081049
3428,4969.177000,8.847744
3429,4970.627000,9.165483
3430,4972.077000,8.752358
3431,4973.526000,8.532887
3432,4974.976000,8.603461
3433,4976.425000,8.603677
3434,4977.875000,8.539032
3435,4979.324000,8.704341
3436,4980.774000,8.422104
3437,4982.224000,8.915014
3438,4983.673000,8.963048
3439,4985.123000,8.158846
3440,4986.572000,7.956874
3441,4988.022000,8.145487
3442,4989.472000,8.899817
3443,4990.921000,9.609015
3444,4992.371000,9.729956
3445,4993.820000,9.872571
3446,4995.270000,9.884775
3447,4996.719000,9.355075
3448,4998.169000,10.040220
3449,4999.619000,11.077870
3450,5001.068000,9.180002
3451,5002.518000,8.753318
3452,5003.967000,8.655298
3453,5005.417000,8.922684
3454,5006.867000,8.361204
3455,5008.316000,8.612310
3456,5009.766000,8.900714
3457,5011.215000,9.073995
3458,5012.665000,9.284008
3459,5014.114000,9.261526
3460,5015.564000,8.827957
3461,5017.014000,8.391681
3462,5018.463000,8.671134
3463,5019.913000,8.452434
3464,5021.362000,8.465326
3465,5022.812000,8.545593
3466,5024.262000,8.522858
3467,5025.711000,8.432802
3468,5027.161000,7.746704
3469,5028.610000,7.884278
3470,5030.060000,7.289422
3471,5031.509000,7.272456
3472,5032.959000,6.648590
3473,5034.409000,6.057358
3474,5035.858000,5.429047
3475,5037.308000,4.599535
3476,5038.757000,4.589487
3477,5040.207000,4.480750
3478,5041.657000,4.783417
3479,5043.106000,5.082707
3480,5044.556000,5.907732
3481,5046.005000,7.066451
3482,5047.455000,7.887833
3483,5048.904000,7.971736
3484,5050.354000,8.754817
3485,5051.804000,9.356942
3486,5053.253000,9.332573
3487,5054.703000,10.106880
3488,5056.152000,11.067030
3489,5057.602000,11.086000
3490,5059.052000,11.934920
3491,5060.501000,12.163330
3492,5061.951000,12.806380
3493,5063.400000,12.591730
3494,5064.850000,12.763700
3495,5066.299000,12.806880
3496,5067.749000,12.505450
3497,5069.199000,12.309370
3498,5070.648000,11.794260
3499,5072.098000,11.087910
3500,5073.547000,11.073910
3501,5074.997000,10.981030
3502,5076.447000,10.725430
3503,5077.896000,10.498740
3504,5079.346000,9.831463
3505,5080.795000,10.063040
3506,5082.245000,10.182180
3507,5083.694000,9.833461
3508,5085.144000,9.692532
3509,5086.594000,9.073672
3510,5088.043000,8.448060
3511,5089.493000,8.484716
3512,5090.942000,7.895929
3513,5092.392000,8.439859
3514,5093.842000,8.301820
3515,5095.291000,8.147811
3516,5096.741000,7.573318
3517,5098.190000,7.256343
3518,5099.640000,7.172641
3519,5101.089000,7.377537
3520,5102.539000,8.074042
3521,5103.989000,8.888495
3522,5105.438000,8.845641
3523,5106.888000,9.132597
3524,5108.337000,8.988576
3525,5109.787000,8.537709
3526,5111.237000,8.539096
3527,5112.686000,8.299215
3528,5114.136000,8.449325
3529,5115.585000,9.147832
3530,5117.035000,9.370721
3531,5118.484000,9.496746
3532,5119.934000,9.474250
3533,5121.384000,9.508362
3534,5122.833000,9.350265
3535,5124.283000,10.085140
3536,5125.732000,11.026760
3537,5127.182000,12.642360
3538,5128.632000,13.468250
3539,5130.081000,14.468420
3540,5131.531000,15.426690
3541,5132.980000,15.577910
3542,5134.430000,16.010410
3543,5135.879000,16.533800
3544,5137.329000,16.826890
3545,5138.779000,16.496900
3546,5140.229000,16.550550
3547,5141.678000,15.966770
3548,5143.127000,15.634010
3549,5144.577000,15.618390
3550,5146.027000,15.418520
3551,5147.476000,15.626240
3552,5148.926000,15.264310
3553,5150.375000,15.353880
3554,5151.825000,15.643350
3555,5153.274000,16.686950
3556,5154.724000,17.803250
3557,5156.174000,17.654140
3558,5157.624000,17.862430
3559,5159.073000,17.092080
3560,5160.522000,16.911960
3561,5161.972000,17.262920
3562,5163.422000,17.882510
3563,5164.871000,17.644920
3564,5166.321000,17.348970
3565,5167.771000,16.786090
3566,5169.220000,17.085090
3567,5170.669000,18.053390
3568,5172.119000,19.005400
3569,5173.569000,19.670080
3570,5175.019000,20.486930
3571,5176.468000,20.705860
3572,5177.917000,21.737710
3573,5179.367000,22.213060
3574,5180.817000,22.586220
3575,5182.266000,22.274260
3576,5183.716000,21.745520
3577,5185.166000,21.186470
3578,5186.615000,20.360040
3579,5188.064000,20.806970
3580,5189.514000,21.702240
3581,5190.964000,23.157390
3582,5192.414000,24.137970
3583,5193.863000,25.146440
3584,5195.313000,25.901800
3585,5196.762000,25.240160
3586,5198.212000,24.308540
3587,5199.661000,23.682100
3588,5201.111000,24.588800
3589,5202.561000,25.521140
3590,5204.010000,26.277870
3591,5205.459000,26.864230
3592,5206.909000,27.396900
3593,5208.359000,26.806950
3594,5209.809000,25.941410
3595,5211.258000,24.936400
3596,5212.708000,24.192780
3597,5214.157000,23.531200
3598,5215.607000,23.631300
3599,5217.056000,24.425390
3600,5218.506000,26.015290
3601,5219.956000,26.578930
3602,5221.405000,27.197150
3603,5222.854000,27.013250
3604,5224.304000,26.898930
3605,5225.754000,26.455830
3606,5227.204000,27.068240
3607,5228.653000,27.671630
3608,5230.103000,27.871560
3609,5231.552000,27.935670
3610,5233.002000,27.311820
3611,5234.451000,26.166310
3612,5235.901000,25.966140
3613,5237.351000,25.113880
3614,5238.800000,24.839800
3615,5240.250000,25.193510
3616,5241.699000,25.402010
3617,5243.149000,25.629090
3618,5244.599000,24.889690
3619,5246.048000,24.331360
3620,5247.498000,23.380650
3621,5248.947000,23.104930
3622,5250.397000,22.634660
3623,5251.846000,22.037430
3624,5253.296000,21.571800
3625,5254.746000,21.810930
3626,5256.195000,21.686850
3627,5257.645000,21.817990
3628,5259.094000,21.929050
3629,5260.544000,21.528470
3630,5261.994000,20.675600
3631,5263.443000,20.120600
3632,5264.893000,20.249790
3633,5266.342000,21.047150
3634,5267.792000,21.605180
3635,5269.241000,21.124520
3636,5270.691000,21.411590
3637,5272.141000,20.594240
3638,5273.590000,18.675290
3639,5275.040000,16.779760
3640,5276.489000,15.815450
3641,5277.939000,15.405790
3642,5279.389000,15.486700
3643,5280.838000,15.262310
3644,5282.288000,16.752880
3645,5283.737000,17.366880
3646,5285.187000,18.859430
3647,5286.636000,19.696630
3648,5288.086000,19.124280
3649,5289.536000,18.774490
3650,5290.985000,18.542550
3651,5292.435000,18.670630
3652,5293.884000,19.040080
3653,5295.334000,19.785490
3654,5296.784000,20.389250
3655,5298.233000,20.353830
3656,5299.683000,19.722510
3657,5301.132000,19.432300
3658,5302.582000,18.533730
3659,5304.031000,17.208280
